#{"t_start": 1759841860.184843, "env_id": "None"}
r,l,t
-4.0,2,1981.07132
-4.0,2,1981.149619
60.0,10,1981.564816
-4.0,2,1981.59547
-391.0,75,1983.65494
-54.0,12,1984.011315
-54.0,12,1984.394222
-41.0,10,1984.919356
-4.0,2,1985.088128
-4.0,2,1985.196307
-366.0,75,1987.39829
-21.0,5,1987.630406
-4.0,2,1987.724005
-32.0,9,1987.84744
-79.0,17,1988.307508
68.0,8,1988.49345
-4.0,2,1988.630898
72.0,7,1988.940104
-8.0,3,1989.110133
-28.0,8,1989.358502
-4.0,2,1989.436322
-4.0,2,1989.5143
9.0,19,1990.147928
64.0,9,1990.474295
-4.0,2,1990.567826
-8.0,3,1990.722442
-8.0,3,1990.861062
-16.0,5,1991.138024
-4.0,2,1991.185042
-4.0,2,1991.262652
-376.0,75,1993.690992
-4.0,2,1993.767104
-29.0,7,1994.09267
-33.0,8,1994.372793
-4.0,2,1994.419634
-4.0,2,1994.512587
-4.0,2,1994.637238
-4.0,2,1994.69918
-4.0,2,1994.776156
-4.0,2,1994.868903
-32.0,9,1995.223114
-4.0,2,1995.330516
-4.0,2,1995.37801
-381.0,75,1997.92723
-4.0,2,1998.081035
-4.0,2,1998.172477
-4.0,2,1998.18458
-4.0,2,1998.250546
-4.0,2,1998.3717
-24.0,7,1998.784611
-50.0,11,1999.157139
-4.0,2,1999.203496
-4.0,2,1999.296063
-16.0,5,1999.512505
-4.0,2,1999.651554
52.0,12,1999.900043
-4.0,2,2000.084276
-4.0,2,2000.145078
-4.0,2,2000.282417
-46.0,10,2000.590131
-4.0,2,2000.788276
-4.0,2,2000.882277
-4.0,2,2001.004752
-16.0,5,2001.253136
-4.0,2,2001.436702
-4.0,2,2001.623106
-4.0,2,2001.823298
-20.0,6,2002.205863
-50.0,11,2002.935059
-45.0,11,2003.632867
-33.0,8,2004.358624
72.0,7,2004.941482
-4.0,2,2005.157557
-4.0,2,2005.372979
-21.0,5,2005.898122
-41.0,10,2006.642423
-371.0,75,2011.690953
-8.0,3,2011.923496
-8.0,3,2012.186431
-50.0,11,2012.955095
-4.0,2,2013.186381
72.0,7,2013.618129
-58.0,13,2014.47956
-50.0,11,2015.161375
-46.0,10,2015.763613
-4.0,2,2015.933535
-45.0,11,2040.309911
64.0,9,2040.925217
-12.0,4,2041.310829
-4.0,2,2041.512655
-4.0,2,2041.805243
-4.0,2,2042.021169
-4.0,2,2042.270133
-4.0,2,2042.561623
-25.0,6,2042.980424
72.0,7,2043.365615
-24.0,7,2043.834942
-4.0,2,2044.02032
-50.0,11,2044.888329
-24.0,7,2045.322249
-4.0,2,2045.494159
-29.0,7,2045.945284
-4.0,2,2046.099389
-29.0,7,2046.667178
-109.0,22,2047.883331
-4.0,2,2048.08527
-4.0,2,2048.270249
-8.0,3,2048.610193
-4.0,2,2048.904175
-4.0,2,2049.043334
-50.0,11,2049.842975
-4.0,2,2050.074035
-4.0,2,2050.276045
56.0,11,2051.138397
-20.0,6,2051.596486
-16.0,5,2051.980829
-4.0,2,2052.198445
-4.0,2,2052.398424
-4.0,2,2052.597268
-4.0,2,2052.906379
-4.0,2,2053.137334
-4.0,2,2053.38289
-59.0,12,2054.279315
-4.0,2,2054.436081
-8.0,3,2054.791042
-4.0,2,2054.992609
-4.0,2,2055.195584
-4.0,2,2055.428354
-4.0,2,2055.584962
-37.0,9,2056.20252
-49.0,12,2057.052692
-391.0,75,2061.978076
-4.0,2,2062.195833
-21.0,5,2062.537748
-4.0,2,2062.675603
72.0,7,2063.171836
-46.0,10,2064.055086
52.0,12,2064.795563
-4.0,2,2064.94961
-8.0,3,2065.322909
-4.0,2,2065.460641
-33.0,8,2066.045752
-24.0,7,2066.554764
-4.0,2,2066.830924
-4.0,2,2066.971146
-4.0,2,2067.143024
-33.0,8,2067.683218
-25.0,6,2068.100811
-58.0,13,2069.094274
-4.0,2,2069.414062
-4.0,2,2069.598397
-8.0,3,2069.829679
-4.0,2,2070.092803
68.0,8,2070.603628
-143.0,28,2072.798667
-4.0,2,2073.014884
-4.0,2,2073.200405
-71.0,15,2073.744769
-4.0,2,2073.881621
-4.0,2,2074.064343
-4.0,2,2074.25157
-33.0,8,2074.49963
-8.0,3,2074.592725
-24.0,7,2074.978327
-12.0,4,2075.148071
-28.0,8,2075.626512
-381.0,75,2078.019604
64.0,9,2078.329468
-4.0,2,2078.512402
72.0,7,2078.713692
-109.0,22,2079.379226
-4.0,2,2079.471683
-4.0,2,2079.580094
-4.0,2,2079.96709
-33.0,8,2080.274619
-29.0,7,2080.554351
-8.0,3,2080.693512
-16.0,5,2080.832455
-4.0,2,2080.986703
-4.0,2,2081.112214
-4.0,2,2081.204234
-8.0,3,2081.3925
-54.0,12,2081.760303
-4.0,2,2081.86798
-4.0,2,2081.960556
-45.0,11,2082.334471
-41.0,10,2082.65925
-54.0,12,2082.982752
-4.0,2,2083.092343
-42.0,9,2083.483485
-29.0,7,2083.684502
-4.0,2,2083.871332
-4.0,2,2084.012572
-4.0,2,2084.136414
-63.0,13,2084.710829
-4.0,2,2084.928209
-29.0,7,2085.114117
-4.0,2,2085.2241
-80.0,16,2085.668261
-4.0,2,2085.760597
-4.0,2,2085.898445
-4.0,2,2086.00681
-4.0,2,2086.083301
-4.0,2,2086.128383
-4.0,2,2086.17462
-391.0,75,2088.638978
-4.0,2,2088.750145
-20.0,6,2088.967386
-386.0,75,2091.096355
-46.0,10,2091.391572
-32.0,9,2091.761496
-29.0,7,2091.992769
-4.0,2,2092.194191
-4.0,2,2092.330746
-42.0,9,2092.638846
-4.0,2,2092.732528
-24.0,7,2092.978092
-4.0,2,2093.039965
-4.0,2,2093.194268
-4.0,2,2093.332892
-105.0,21,2094.047397
30.0,15,2094.434293
-4.0,2,2094.527774
-21.0,5,2094.712579
-4.0,2,2094.927258
-4.0,2,2095.067668
-8.0,3,2095.161304
-24.0,7,2095.436724
44.0,14,2095.960623
-54.0,12,2096.43468
-4.0,2,2096.606935
-41.0,10,2096.84136
-21.0,5,2097.105923
-20.0,6,2097.49122
-33.0,8,2097.75698
-24.0,7,2097.992447
-25.0,6,2098.332535
-8.0,3,2098.425834
-4.0,2,2098.51914
-4.0,2,2098.579068
-4.0,2,2098.640907
-41.0,10,2098.997547
-54.0,12,2099.289832
-4.0,2,2099.411792
-4.0,2,2099.566926
-4.0,2,2099.612827
-45.0,11,2100.032626
-248.0,48,2101.388405
-32.0,9,2101.761416
-25.0,6,2102.05235
-58.0,13,2102.467395
-8.0,3,2102.559291
-4.0,2,2102.684825
-42.0,9,2103.024518
-4.0,2,2103.180392
-4.0,2,2103.243449
-28.0,8,2103.520199
-37.0,9,2103.92237
60.0,10,2104.370918
-4.0,2,2104.49432
-37.0,9,2104.988185
-4.0,2,2105.127429
-4.0,2,2105.266274
-4.0,2,2105.373194
-70.0,16,2105.819145
-8.0,3,2106.018299
-49.0,12,2106.451427
-75.0,16,2107.070693
-4.0,2,2107.287083
-4.0,2,2107.49959
-50.0,11,2107.869483
-4.0,2,2108.031436
-4.0,2,2108.116043
60.0,10,2108.438162
-29.0,7,2108.638301
-4.0,2,2108.747112
-54.0,12,2109.160893
-4.0,2,2109.331001
-92.0,19,2109.97911
-4.0,2,2110.024449
-4.0,2,2110.16365
-84.0,17,2110.748382
-21.0,5,2110.993474
-32.0,9,2111.377814
-4.0,2,2111.579497
-4.0,2,2111.64272
-88.0,18,2112.258271
-4.0,2,2112.350415
-4.0,2,2112.491542
-4.0,2,2112.859054
-62.0,14,2114.059079
60.0,10,2114.847117
-28.0,8,2115.353203
-4.0,2,2115.509166
-12.0,4,2115.880152
-4.0,2,2116.094487
-46.0,10,2116.767738
-4.0,2,2116.939791
-4.0,2,2117.155317
-4.0,2,2117.400602
-33.0,8,2118.114682
-33.0,8,2118.745487
-33.0,8,2119.359263
-21.0,5,2119.73315
-32.0,9,2120.401015
-4.0,2,2120.632473
-4.0,2,2120.774159
-59.0,12,2121.500005
-21.0,5,2121.903639
-4.0,2,2122.089418
-4.0,2,2122.319811
-8.0,3,2122.521153
-381.0,75,2128.013432
-4.0,2,2128.182698
-28.0,8,2128.769437
-4.0,2,2128.953632
-4.0,2,2129.109405
-4.0,2,2129.295572
-4.0,2,2129.483048
-4.0,2,2129.696713
-32.0,9,2130.347518
-24.0,7,2130.917053
-4.0,2,2131.103263
-21.0,5,2131.472647
72.0,7,2131.966612
34.0,14,2132.954331
-4.0,2,2133.155153
-4.0,2,2133.480273
-381.0,75,2138.13136
-4.0,2,2138.31642
-381.0,75,2143.449261
-4.0,2,2143.726558
64.0,9,2144.465757
-67.0,14,2145.514767
-4.0,2,2145.728951
-4.0,2,2145.990997
-4.0,2,2146.14588
-371.0,75,2151.191485
68.0,8,2151.827139
-29.0,7,2152.476481
-42.0,9,2153.091803
-8.0,3,2153.372211
-4.0,2,2153.542784
-4.0,2,2153.775886
-20.0,6,2154.256544
-4.0,2,2154.501439
-4.0,2,2154.640677
-381.0,75,2184.612434
-4.0,2,2184.751301
-25.0,6,2185.214113
-25.0,6,2185.618172
-28.0,8,2186.316746
-4.0,2,2186.441466
-4.0,2,2186.502976
-37.0,9,2186.842922
-4.0,2,2186.935528
-8.0,3,2187.105331
-4.0,2,2187.246164
-4.0,2,2187.324675
-33.0,8,2187.712548
-4.0,2,2187.898882
-12.0,4,2188.071668
-4.0,2,2188.195187
-4.0,2,2188.240377
-50.0,11,2188.550189
-29.0,7,2188.826776
-8.0,3,2189.00979
-50.0,11,2189.228914
-59.0,12,2189.692557
-4.0,2,2189.970381
-8.0,3,2190.140746
-4.0,2,2190.218632
-8.0,3,2190.325931
-8.0,3,2190.433425
-45.0,11,2190.709836
-4.0,2,2190.864362
-4.0,2,2190.984461
-4.0,2,2191.121368
-4.0,2,2191.26038
-8.0,3,2191.337098
-12.0,4,2191.552748
-4.0,2,2191.64415
-4.0,2,2191.751543
-33.0,8,2191.93667
-58.0,13,2192.386748
-4.0,2,2192.526125
-12.0,4,2192.656737
-33.0,8,2192.879607
-4.0,2,2192.972705
-4.0,2,2193.411372
-54.0,12,2194.444849
-4.0,2,2194.583319
-21.0,5,2194.922946
-8.0,3,2195.169502
-4.0,2,2195.355216
-4.0,2,2195.527242
-24.0,7,2195.912614
-12.0,4,2196.313596
-54.0,12,2197.180338
-20.0,6,2197.798948
-4.0,2,2198.031555
-62.0,14,2199.411584
-4.0,2,2199.627415
-4.0,2,2199.890677
-25.0,6,2200.436876
-24.0,7,2201.344759
-8.0,3,2201.59252
64.0,9,2202.147462
-4.0,2,2202.36083
-4.0,2,2202.482918
-4.0,2,2202.592524
-4.0,2,2202.7462
-8.0,3,2202.867221
-4.0,2,2202.989854
-8.0,3,2203.221302
-41.0,10,2203.496205
-4.0,2,2203.666156
-33.0,8,2204.035856
-4.0,2,2204.174874
-4.0,2,2204.268895
-4.0,2,2204.393136
-37.0,9,2204.795378
-12.0,4,2205.148839
-4.0,2,2205.274191
-4.0,2,2205.506109
-4.0,2,2205.583172
39.0,14,2205.891615
-8.0,3,2206.013415
-4.0,2,2206.041129
-12.0,4,2206.215962
68.0,8,2206.557164
-4.0,2,2206.617919
-50.0,11,2206.989159
72.0,7,2207.235232
-4.0,2,2207.328468
-12.0,4,2207.575454
-41.0,10,2207.85308
-33.0,8,2207.975717
-4.0,2,2208.066705
-21.0,5,2208.343203
-33.0,8,2208.604531
-41.0,10,2208.916781
-4.0,2,2209.069906
-12.0,4,2209.239998
-67.0,14,2209.657888
-4.0,2,2209.76524
-29.0,7,2209.980671
-8.0,3,2210.165672
-4.0,2,2210.289864
-8.0,3,2210.492489
-42.0,9,2210.785208
-8.0,3,2210.955801
-33.0,8,2211.170956
-4.0,2,2211.359128
-58.0,13,2211.792307
-42.0,9,2211.945798
-4.0,2,2212.100035
-8.0,3,2212.317682
-16.0,5,2212.503291
-4.0,2,2212.625492
-4.0,2,2212.686192
-71.0,15,2213.223376
-4.0,2,2213.363231
-4.0,2,2213.424897
-381.0,75,2215.394431
-4.0,2,2215.486633
72.0,7,2215.75272
-33.0,8,2216.064178
-4.0,2,2216.219085
-4.0,2,2216.390309
-4.0,2,2216.484874
-4.0,2,2216.683361
-4.0,2,2216.823235
-4.0,2,2217.008329
68.0,8,2217.314423
-12.0,4,2217.500789
-4.0,2,2217.576664
-4.0,2,2217.685177
-12.0,4,2217.886346
-29.0,7,2218.056208
64.0,9,2218.334164
-8.0,3,2218.442415
-4.0,2,2218.612612
-366.0,75,2221.039264
-33.0,8,2221.346406
-4.0,2,2221.468621
-29.0,7,2221.74626
-46.0,10,2222.10339
-4.0,2,2222.135062
-4.0,2,2222.166364
-4.0,2,2222.291887
-4.0,2,2222.492924
-4.0,2,2222.646681
-45.0,11,2223.018178
-8.0,3,2223.215408
-42.0,9,2223.602314
-8.0,3,2223.739628
-4.0,2,2223.862731
-4.0,2,2224.031735
-185.0,36,2225.153173
-4.0,2,2225.245263
-8.0,3,2225.432682
-29.0,7,2225.695494
-4.0,2,2225.788049
-12.0,4,2225.957581
72.0,7,2226.174167
-4.0,2,2226.280975
-49.0,12,2226.759359
-4.0,2,2227.055457
-4.0,2,2227.192344
-58.0,13,2227.501405
-8.0,3,2227.610368
-4.0,2,2227.795568
-4.0,2,2227.857778
-12.0,4,2228.05868
-4.0,2,2228.183518
-4.0,2,2228.354705
-4.0,2,2228.417006
-84.0,17,2228.87876
-12.0,4,2229.112642
-33.0,8,2229.434791
-4.0,2,2229.465625
-4.0,2,2229.493213
68.0,8,2229.664723
-4.0,2,2229.804542
-8.0,3,2229.943477
60.0,10,2230.226129
-4.0,2,2230.265758
-50.0,11,2230.621323
-8.0,3,2230.715759
-4.0,2,2230.746498
-46.0,10,2231.084528
-4.0,2,2231.146392
-8.0,3,2231.332899
-12.0,4,2231.487622
-4.0,2,2231.548533
-12.0,4,2231.704517
-4.0,2,2231.844387
-16.0,5,2232.197803
-4.0,2,2232.36838
-33.0,8,2232.601725
-4.0,2,2232.712385
-4.0,2,2232.819188
-4.0,2,2232.849763
-71.0,15,2233.389318
-4.0,2,2233.528407
-71.0,15,2233.992424
-46.0,10,2234.358706
-8.0,3,2234.452354
30.0,15,2235.02335
-4.0,2,2235.114647
-50.0,11,2235.529395
-4.0,2,2235.623543
-4.0,2,2235.746076
-4.0,2,2235.916044
-41.0,10,2236.241768
-58.0,13,2236.750023
-8.0,3,2236.934937
-59.0,12,2237.354326
-4.0,2,2237.4156
-4.0,2,2237.492626
-24.0,7,2237.767781
-4.0,2,2237.817981
-12.0,4,2237.957946
-45.0,11,2238.314227
-4.0,2,2238.392733
-16.0,5,2238.642442
-8.0,3,2238.794546
-4.0,2,2238.872779
-21.0,5,2239.134677
-4.0,2,2239.21252
-4.0,2,2239.336877
-8.0,3,2239.429242
-4.0,2,2239.506205
-12.0,4,2239.720985
-8.0,3,2239.892726
-41.0,10,2240.402473
-4.0,2,2240.570251
-46.0,10,2240.848066
-4.0,2,2240.910186
-8.0,3,2241.080038
-33.0,8,2241.299626
-42.0,9,2241.564322
-4.0,2,2241.703349
-25.0,6,2241.826416
-4.0,2,2241.918066
-25.0,6,2242.105843
-4.0,2,2242.276515
-4.0,2,2242.415811
-4.0,2,2242.494227
72.0,7,2242.882736
-33.0,8,2243.326834
-29.0,7,2243.55933
-4.0,2,2243.652542
-46.0,10,2243.869374
-32.0,9,2244.350005
-20.0,6,2244.641612
-8.0,3,2244.778429
-4.0,2,2244.903131
-4.0,2,2245.040938
-8.0,3,2245.290308
-32.0,9,2245.569369
-4.0,2,2245.632849
-8.0,3,2245.835537
-4.0,2,2245.959606
-4.0,2,2246.098825
-4.0,2,2246.222764
-4.0,2,2246.269013
72.0,7,2246.530793
-12.0,4,2247.437179
-8.0,3,2247.558837
-33.0,8,2247.8658
-8.0,3,2248.034533
72.0,7,2248.264769
-37.0,9,2248.560537
-4.0,2,2248.623506
-4.0,2,2248.716321
-8.0,3,2248.825924
-8.0,3,2248.919763
-42.0,9,2249.152382
-33.0,8,2249.400164
-8.0,3,2249.569196
-4.0,2,2249.707985
72.0,7,2249.955028
-8.0,3,2250.218564
-20.0,6,2250.435342
-4.0,2,2250.620772
-4.0,2,2250.713506
-4.0,2,2250.790424
-25.0,6,2250.977186
-42.0,9,2251.242295
-8.0,3,2251.318399
-4.0,2,2251.380884
-4.0,2,2251.475488
-8.0,3,2251.616272
-29.0,7,2251.87931
-25.0,6,2252.143514
-4.0,2,2252.205385
-4.0,2,2252.252558
-4.0,2,2252.346688
-4.0,2,2252.392408
-4.0,2,2252.560089
-4.0,2,2252.652808
-29.0,7,2252.886043
-4.0,2,2252.99518
-4.0,2,2253.071328
-4.0,2,2253.132654
-142.0,29,2253.984195
-4.0,2,2254.091063
-24.0,7,2254.352653
-4.0,2,2254.430793
-50.0,11,2254.954804
-4.0,2,2255.110029
-113.0,23,2255.932697
-21.0,5,2256.104198
-4.0,2,2256.167375
-4.0,2,2256.244289
-4.0,2,2256.352227
-87.0,19,2257.545712
5.0,20,2258.179533
-4.0,2,2258.318534
-37.0,9,2258.672628
-24.0,7,2258.982336
-4.0,2,2259.088989
-8.0,3,2259.171161
-50.0,11,2259.474377
-4.0,2,2259.551702
-41.0,10,2259.903209
-4.0,2,2260.057839
-20.0,6,2260.134237
-4.0,2,2260.30427
-381.0,75,2262.325419
-4.0,2,2262.433109
-4.0,2,2262.679197
-4.0,2,2262.880498
-29.0,7,2263.145048
-4.0,2,2263.19185
-4.0,2,2263.253441
-8.0,3,2263.378152
-4.0,2,2263.533667
-4.0,2,2263.610208
-4.0,2,2263.840302
-4.0,2,2263.97978
-4.0,2,2264.088138
-366.0,75,2266.284987
-4.0,2,2266.374426
-4.0,2,2266.450826
-46.0,10,2266.912734
-4.0,2,2267.020556
-4.0,2,2267.129217
-4.0,2,2267.26642
-20.0,6,2267.52916
-37.0,9,2267.974465
-4.0,2,2268.081069
-28.0,8,2268.372716
-8.0,3,2268.590075
-4.0,2,2268.805583
-4.0,2,2268.898186
-28.0,8,2269.281282
-4.0,2,2269.438504
-33.0,8,2284.936691
-12.0,4,2285.078064
-4.0,2,2285.168722
-4.0,2,2285.244709
-8.0,3,2285.474767
-4.0,2,2285.630144
-4.0,2,2285.769682
-12.0,4,2285.938207
-4.0,2,2286.059894
-12.0,4,2286.35637
-12.0,4,2286.495528
-8.0,3,2286.620524
-33.0,8,2286.850498
-80.0,16,2287.299376
72.0,7,2287.53077
-33.0,8,2287.852507
-37.0,9,2288.207992
-8.0,3,2288.376189
-16.0,5,2288.592779
-12.0,4,2288.793424
-42.0,9,2289.332551
30.0,15,2289.955442
-4.0,2,2290.156497
-37.0,9,2290.465645
-12.0,4,2290.714026
-78.0,18,2291.177866
-8.0,3,2291.318006
-61.0,15,2291.79924
-21.0,5,2292.013234
-12.0,4,2292.105855
-37.0,9,2292.505336
-4.0,2,2292.5829
-8.0,3,2292.830925
-4.0,2,2292.90715
-4.0,2,2293.014989
-4.0,2,2293.154825
-41.0,10,2293.604401
-21.0,5,2293.833228
-32.0,9,2294.081043
-46.0,10,2294.440027
-4.0,2,2294.579564
-33.0,8,2294.825052
-16.0,5,2294.965505
-4.0,2,2295.073113
-37.0,9,2295.276416
-8.0,3,2295.384645
-50.0,11,2295.972812
-24.0,7,2296.327794
-4.0,2,2296.497013
-4.0,2,2296.619384
-4.0,2,2296.789744
-4.0,2,2296.898129
-12.0,4,2297.036482
-4.0,2,2297.081824
-8.0,3,2297.206347
-4.0,2,2297.268337
-8.0,3,2297.408284
-29.0,7,2297.700428
22.0,17,2298.3171
-12.0,4,2298.549089
-12.0,4,2298.717277
-4.0,2,2298.763399
-4.0,2,2298.809514
-4.0,2,2298.901805
-4.0,2,2299.040471
-12.0,4,2299.272501
-12.0,4,2299.382545
-12.0,4,2299.598099
-4.0,2,2299.691107
-8.0,3,2300.001189
-58.0,13,2300.435597
-4.0,2,2300.558133
-71.0,15,2301.037659
-25.0,6,2301.35951
-24.0,7,2301.71439
-12.0,4,2301.883484
-4.0,2,2301.974419
-4.0,2,2302.142803
-21.0,5,2302.344285
-24.0,7,2302.666343
-33.0,8,2303.038389
-4.0,2,2303.147701
-4.0,2,2303.272744
-12.0,4,2303.443544
-8.0,3,2303.584602
-49.0,12,2304.00136
-24.0,7,2304.367793
-58.0,13,2304.975223
68.0,8,2305.299606
-41.0,10,2305.686027
44.0,14,2306.195315
56.0,11,2306.504906
-29.0,7,2306.721258
-33.0,8,2306.998344
-70.0,16,2307.462641
-4.0,2,2307.602662
-4.0,2,2307.756699
-29.0,7,2308.020546
-75.0,16,2308.573724
-8.0,3,2308.684097
-4.0,2,2308.79371
-54.0,12,2309.145491
-4.0,2,2309.316441
-12.0,4,2309.517851
-4.0,2,2309.702592
-4.0,2,2309.84288
-20.0,6,2310.028851
-8.0,3,2310.090088
-28.0,8,2310.539279
64.0,9,2310.961099
-8.0,3,2311.098809
-8.0,3,2311.205295
-12.0,4,2311.453688
-32.0,9,2311.887563
-4.0,2,2311.99617
-4.0,2,2312.200324
64.0,9,2312.479326
-4.0,2,2312.572842
-45.0,11,2312.988708
-147.0,29,2313.835467
-8.0,3,2313.974408
68.0,8,2314.204327
-75.0,16,2314.699378
-21.0,5,2314.993181
-8.0,3,2315.150244
-8.0,3,2315.306072
-20.0,6,2315.629861
-63.0,13,2315.973117
-4.0,2,2316.020941
-28.0,8,2316.285391
-12.0,4,2316.380221
-33.0,8,2316.595244
-37.0,9,2316.888657
-4.0,2,2316.935524
-54.0,12,2317.229942
-20.0,6,2317.490981
-4.0,2,2317.644098
-45.0,11,2318.110355
-12.0,4,2318.312595
-12.0,4,2318.480557
-24.0,7,2318.865167
-4.0,2,2318.942614
-4.0,2,2319.141132
-50.0,11,2319.648407
-37.0,9,2320.016779
-4.0,2,2320.109982
-16.0,5,2320.309351
-8.0,3,2320.539139
-371.0,75,2322.952742
-46.0,10,2323.262814
-8.0,3,2323.370671
-4.0,2,2323.479501
64.0,9,2323.84937
-54.0,12,2324.186239
-41.0,10,2324.586201
-41.0,10,2325.034723
-20.0,6,2325.297863
-12.0,4,2325.389401
-4.0,2,2325.543634
-50.0,11,2325.948222
-20.0,6,2326.103428
-46.0,10,2326.352732
-100.0,21,2327.018073
72.0,7,2327.202406
-20.0,6,2327.479896
-8.0,3,2327.541531
-45.0,11,2327.836324
-4.0,2,2327.975893
-41.0,10,2328.346123
-8.0,3,2328.438513
-4.0,2,2328.54739
-29.0,7,2328.7027
-8.0,3,2328.947865
-4.0,2,2329.086937
-41.0,10,2329.412335
-4.0,2,2329.536212
-128.0,28,2330.568058
-37.0,9,2331.030013
-8.0,3,2331.155531
-46.0,10,2331.666207
68.0,8,2331.992574
-37.0,9,2332.42547
-28.0,8,2332.688171
-25.0,6,2332.934335
-8.0,3,2333.119517
60.0,10,2333.412661
-4.0,2,2333.568013
-8.0,3,2333.690153
-8.0,3,2333.83026
-4.0,2,2334.04661
-50.0,11,2334.525177
-37.0,9,2334.835326
-33.0,8,2335.066899
-4.0,2,2335.143313
-28.0,8,2335.406316
-8.0,3,2335.47702
-8.0,3,2335.606469
-4.0,2,2335.667814
-4.0,2,2335.792643
-4.0,2,2335.897891
43.0,13,2336.35042
-42.0,9,2336.568336
-37.0,9,2336.880096
-21.0,5,2337.051385
-12.0,4,2337.237234
-8.0,3,2337.314852
-50.0,11,2337.62454
-4.0,2,2337.716803
-8.0,3,2337.949556
-4.0,2,2338.041602
-8.0,3,2338.212565
-8.0,3,2338.429995
-29.0,7,2338.678051
60.0,10,2339.032727
-4.0,2,2339.126079
-121.0,25,2339.915015
-25.0,6,2340.236592
-4.0,2,2340.469905
-42.0,9,2340.792423
-41.0,10,2341.17836
-12.0,4,2341.362856
-4.0,2,2341.534525
-8.0,3,2341.674465
-4.0,2,2341.79894
-8.0,3,2341.971267
-42.0,9,2342.264304
-4.0,2,2342.372622
-4.0,2,2342.557918
48.0,13,2342.868346
-29.0,7,2343.005776
-4.0,2,2343.175926
-4.0,2,2343.330072
-8.0,3,2343.453299
-4.0,2,2343.561623
-4.0,2,2343.60874
-8.0,3,2343.702748
-8.0,3,2343.82539
-4.0,2,2343.965605
-4.0,2,2344.105349
-381.0,75,2346.332515
-4.0,2,2346.503559
-25.0,6,2346.81579
-8.0,3,2346.970079
-4.0,2,2346.983376
-20.0,6,2347.139282
-4.0,2,2347.307369
-25.0,6,2347.523505
-8.0,3,2347.6315
-4.0,2,2347.708569
-58.0,13,2348.277251
-33.0,8,2348.492378
-28.0,8,2348.708523
-4.0,2,2348.908839
-12.0,4,2348.962336
-12.0,4,2349.094676
-12.0,4,2349.293553
-42.0,9,2349.572593
-4.0,2,2349.698643
-8.0,3,2349.805929
72.0,7,2349.929974
-4.0,2,2350.163063
-4.0,2,2350.225814
-29.0,7,2350.471583
-12.0,4,2350.670895
-24.0,7,2350.91865
-32.0,9,2351.28724
-4.0,2,2351.363701
-4.0,2,2351.501295
-29.0,7,2351.748238
-8.0,3,2351.888068
72.0,7,2352.15265
-4.0,2,2352.277223
-25.0,6,2352.49117
-12.0,4,2352.630249
-4.0,2,2352.676555
-361.0,75,2355.104579
-12.0,4,2355.244524
-8.0,3,2355.352717
-8.0,3,2355.598325
-16.0,5,2355.691117
-12.0,4,2355.892645
47.0,12,2356.245376
-4.0,2,2356.321179
-29.0,7,2356.583314
-57.0,14,2357.063295
-4.0,2,2357.233346
-12.0,4,2357.310058
-32.0,9,2357.776397
-4.0,2,2357.868839
-4.0,21,2358.563314
-37.0,9,2359.012363
-4.0,2,2359.105691
-8.0,3,2359.182165
-16.0,5,2359.415245
-54.0,12,2359.770808
-32.0,9,2360.078082
-29.0,7,2360.371428
-12.0,4,2360.495107
-4.0,2,2360.557815
-8.0,3,2360.83685
-4.0,2,2361.007192
-12.0,4,2361.114192
-4.0,2,2361.206423
-4.0,2,2361.268561
-4.0,2,2361.420443
-12.0,4,2361.528461
-12.0,4,2361.638478
-71.0,15,2362.164718
-4.0,2,2362.303899
-20.0,6,2362.68926
-4.0,2,2362.767043
-46.0,10,2363.043642
60.0,10,2363.894923
-4.0,2,2364.050218
-4.0,2,2364.250662
-8.0,3,2364.513546
-8.0,3,2364.838501
-12.0,4,2365.085586
-41.0,10,2365.795625
-4.0,2,2366.011554
-4.0,2,2366.198795
-112.0,24,2391.402659
39.0,14,2391.898201
-4.0,2,2392.052355
-8.0,3,2392.222513
-4.0,2,2392.283424
-21.0,5,2392.469013
-33.0,8,2392.762469
-20.0,6,2392.939241
43.0,13,2393.290402
-28.0,8,2393.52269
-41.0,10,2393.802584
-16.0,5,2394.128228
-8.0,3,2394.235485
-4.0,2,2394.38799
-4.0,2,2394.481084
-4.0,2,2394.589084
-8.0,3,2394.712653
-16.0,5,2394.943285
-8.0,3,2395.05141
-8.0,3,2395.174814
-33.0,8,2395.373511
-46.0,10,2395.788877
-49.0,12,2396.190119
-8.0,3,2396.297707
39.0,14,2396.821501
-4.0,2,2396.915795
-4.0,2,2397.023374
-16.0,5,2397.316489
-45.0,11,2397.810317
-8.0,3,2397.979611
-8.0,3,2398.166326
-8.0,3,2398.212746
-8.0,3,2398.368438
-29.0,7,2398.677314
-4.0,2,2398.815212
68.0,8,2399.137226
-4.0,2,2399.198607
-12.0,4,2399.369716
52.0,12,2399.923549
-4.0,2,2400.016106
-8.0,3,2400.095125
-8.0,3,2400.140944
-4.0,2,2400.232932
-36.0,10,2400.527751
-4.0,2,2400.604422
-4.0,2,2400.744249
-4.0,2,2400.822535
-20.0,6,2401.114208
-46.0,10,2401.38024
-4.0,2,2401.549648
-12.0,4,2401.780874
-50.0,11,2402.13252
-21.0,5,2402.319531
-8.0,3,2402.474609
-4.0,2,2402.536467
-28.0,8,2402.782731
-4.0,2,2402.845057
-4.0,2,2402.906827
